start_route_id,end_route_id,start_stop_id,end_stop_id,walking_distance_m,walking_path_nodes
0fV-oHdZjqIXEVAq-5E7b,8CWoTtootKoeWNjoE5oOP,360,40,0.0,[1175843806]
50n7_gqFiIrgeNHtVzwF0,8CWoTtootKoeWNjoE5oOP,326,40,0.0,[1175843806]
6Jzbm71jwnmQuuO9P7ngg,8CWoTtootKoeWNjoE5oOP,267,40,0.0,[1175843806]
I4AY9d0_JCb661dki5jy7,8CWoTtootKoeWNjoE5oOP,425,40,0.0,[1175843806]
O-PLpyiKLXCmTOTN2ykl2,8CWoTtootKoeWNjoE5oOP,192,321,88.90297949528872,"[2712663239, 5413673836, 2712663245]"
T6BRc19d7TrtHQroCLymy,8CWoTtootKoeWNjoE5oOP,192,40,0.0,[1175843806]
_RCpDqcLlmzJHSPPy8bli,8CWoTtootKoeWNjoE5oOP,192,40,0.0,[1175843806]
bAytab6a3g8pFmPeUQC1L,8CWoTtootKoeWNjoE5oOP,161,428,0.0,[5594506889]
cQIW-LxFXCIuxPpIw4MR2,8CWoTtootKoeWNjoE5oOP,296,40,0.0,[1175843806]
dzTiXNOiyKbSpiehbFk-a,8CWoTtootKoeWNjoE5oOP,360,40,0.0,[1175843806]
gboAfb13A28YhAJkt-Pkx,8CWoTtootKoeWNjoE5oOP,400,40,0.0,[1175843806]
nd53PomhCqmjY7ykLQy83,8CWoTtootKoeWNjoE5oOP,79,428,0.0,[5594506889]
p2DY4x4NaqXRC1gG9cwiY,8CWoTtootKoeWNjoE5oOP,359,40,0.0,[1175843806]
rff5rfv-fQCJyBaPUiuhB,8CWoTtootKoeWNjoE5oOP,277,428,0.0,[5594506889]
tv4mLSYvBC5Q4aSnL5h83,8CWoTtootKoeWNjoE5oOP,98,428,0.0,[5594506889]
wh9cIxqRBTvvkxeMtkHAi,8CWoTtootKoeWNjoE5oOP,400,40,0.0,[1175843806]
z2W-2EVP76_5pF_4R0HbR,8CWoTtootKoeWNjoE5oOP,360,40,0.0,[1175843806]
0WNbk9MGSKJVqVAWMBS1q,8ExRMTw-r4JAqxk8WGljD,182,183,12.670053350258444,"[260754134, 3883555026]"
6Jzbm71jwnmQuuO9P7ngg,8ExRMTw-r4JAqxk8WGljD,267,267,0.0,[6487838617]
7udRe7A9ekRD6rtEEN_uD,8ExRMTw-r4JAqxk8WGljD,189,194,198.9339859709625,"[6446573515, 276659249, 1885931733, 6818143503, 276659446, 1892904326]"
FaHumA7HIyjyuC7E4M1jZ,8ExRMTw-r4JAqxk8WGljD,189,194,198.9339859709625,"[6446573515, 276659249, 1885931733, 6818143503, 276659446, 1892904326]"
O-PLpyiKLXCmTOTN2ykl2,8ExRMTw-r4JAqxk8WGljD,192,193,0.0,[1814665419]
QcjXCusjL37XD0vtFPM_z,8ExRMTw-r4JAqxk8WGljD,269,267,90.54609686696702,"[7028411712, 6487838617]"
T6BRc19d7TrtHQroCLymy,8ExRMTw-r4JAqxk8WGljD,192,193,0.0,[1814665419]
TPxz_LmHA0qyDz7QFLo1e,8ExRMTw-r4JAqxk8WGljD,280,280,0.0,[6488486115]
V_vEOLz-VvDvsJC4jk5JR,8ExRMTw-r4JAqxk8WGljD,190,193,117.06575927290262,"[262336905, 274589372, 1814665419]"
_RCpDqcLlmzJHSPPy8bli,8ExRMTw-r4JAqxk8WGljD,192,193,0.0,[1814665419]
